學年度,階段,學號,宿舍,房號,是否確認
101,保留原寢,9917269,九宿舍,420,
101,保留原寢,9824004,九宿舍,422,
101,保留原寢,9824010,九宿舍,422,
101,保留原寢,9824028,九宿舍,422,
101,未保留原寢,9824031,九宿舍,422,
101,保留原寢,9816103,九宿舍,423,
101,未保留原寢,9817096,九宿舍,423,
101,保留原寢,9817206,九宿舍,423,
101,保留原寢,9831053,九宿舍,423,
101,保留原寢,9924007,九宿舍,425,
101,保留原寢,9924018,九宿舍,425,未確認申請
101,保留原寢,9924028,九宿舍,425,未確認申請
101,未保留原寢,9924034,九宿舍,425,
101,保留原寢,9811097,九宿舍,426,
101,保留原寢,9814113,九宿舍,426,
101,保留原寢,9816112,九宿舍,426,
101,未保留原寢,9924032,九宿舍,426,
101,保留原寢,9917031,九宿舍,429,
101,保留原寢,9917032,九宿舍,429,
101,保留原寢,9917100,九宿舍,429,
101,保留原寢,9917268,九宿舍,429,
101,保留原寢,9816032,九宿舍,431,
101,保留原寢,9816104,九宿舍,431,
101,保留原寢,9816110,九宿舍,431,
101,保留原寢,9825020,九宿舍,431,
101,保留原寢,9918835,十一宿舍,102,
101,保留原寢,9924801,十一宿舍,104,
101,保留原寢,9742801,十一宿舍,104,
101,保留原寢,9952801,十一宿舍,104,
101,未保留原寢,0053010,十一宿舍,105,
101,未保留原寢,0053020,十一宿舍,105,
101,保留原寢,0059119,十一宿舍,105,
101,保留原寢,9848523,十一宿舍,105,
101,保留原寢,9821504,十一宿舍,109,
101,未保留原寢,0053401,十一宿舍,111,
101,保留原寢,0053406,十一宿舍,111,
101,保留原寢,0059619,十一宿舍,111,
101,未保留原寢,0059630,十一宿舍,111,
101,保留原寢,9821505,十一宿舍,118,
101,保留原寢,9955859,十一宿舍,207,
101,未保留原寢,0051203,十一宿舍,208,
101,保留原寢,0051213,十一宿舍,208,
101,保留原寢,0051266,十一宿舍,208,
101,未保留原寢,0053701,十一宿舍,208,
101,未保留原寢,0059013,十一宿舍,210,
101,保留原寢,0059116,十一宿舍,210,
101,保留原寢,9938526,十一宿舍,210,
101,保留原寢,9945504,十一宿舍,210,
101,保留原寢,0053631,十一宿舍,212,
101,保留原寢,0058106,十一宿舍,212,
101,未保留原寢,0058112,十一宿舍,212,
101,保留原寢,9948543,十一宿舍,212,
101,保留原寢,9816590,十一宿舍,213,
101,保留原寢,0083103,十一宿舍,215,
101,保留原寢,0086012,十一宿舍,215,
101,保留原寢,9918833,十一宿舍,215,
101,保留原寢,0080511,十一宿舍,215,
101,保留原寢,0080208,十一宿舍,217,
101,保留原寢,0083404,十一宿舍,217,
101,保留原寢,0083402,十一宿舍,217,
101,保留原寢,9811505,十一宿舍,218,
101,未保留原寢,0056011,十一宿舍,221,
101,保留原寢,9941521,十一宿舍,221,
101,保留原寢,9712502,十一宿舍,221,
101,保留原寢,9713609,十一宿舍,221,
101,保留原寢,0053308,十一宿舍,222,
101,保留原寢,0082401,十一宿舍,222,
101,保留原寢,9839803,十一宿舍,222,
101,保留原寢,0082512,十一宿舍,222,
101,未保留原寢,0059117,十一宿舍,301,
101,保留原寢,0060314,十一宿舍,301,
101,保留原寢,9941522,十一宿舍,301,
101,保留原寢,9825806,十一宿舍,302,
101,保留原寢,0051535,十一宿舍,302,
101,未保留原寢,0052506,十一宿舍,302,
101,保留原寢,9825811,十一宿舍,302,
101,保留原寢,9816810,十一宿舍,312,
101,保留原寢,9516570,十一宿舍,312,
101,保留原寢,9516802,十一宿舍,312,
101,保留原寢,9716816,十一宿舍,312,
101,未保留原寢,0051244,十一宿舍,313,
101,保留原寢,0051260,十一宿舍,313,
101,未保留原寢,0051704,十一宿舍,313,
101,保留原寢,0051712,十一宿舍,313,
101,保留原寢,9811810,十一宿舍,321,
101,保留原寢,9738504,十一宿舍,321,
101,未保留原寢,0053301,十一宿舍,322,
101,未保留原寢,0056057,十一宿舍,322,
101,保留原寢,0056629,十一宿舍,322,
101,保留原寢,0057214,十一宿舍,322,
101,保留原寢,9913809,十一宿舍,402,
101,保留原寢,9821807,十一宿舍,402,
101,保留原寢,9811823,十一宿舍,402,
101,保留原寢,9934805,十一宿舍,402,
101,保留原寢,0053116,十一宿舍,411,
101,保留原寢,0053502,十一宿舍,411,
101,未保留原寢,0053517,十一宿舍,411,
101,保留原寢,0060235,十一宿舍,411,
101,未保留原寢,0051516,十一宿舍,412,
101,未保留原寢,0051518,十一宿舍,412,
101,保留原寢,0052411,十一宿舍,412,
101,保留原寢,0053012,十一宿舍,412,
101,保留原寢,0051708,十一宿舍,413,
101,未保留原寢,0051717,十一宿舍,413,
101,未保留原寢,0051807,十一宿舍,413,
101,保留原寢,0053923,十一宿舍,413,
101,保留原寢,0053418,十一宿舍,415,
101,保留原寢,0059809,十一宿舍,415,
101,保留原寢,9941506,十一宿舍,415,
101,保留原寢,9941509,十一宿舍,415,
101,未保留原寢,0053516,十一宿舍,416,
101,保留原寢,0053913,十一宿舍,416,
101,保留原寢,0059605,十一宿舍,416,
101,保留原寢,0060239,十一宿舍,416,
101,未保留原寢,0051602,十一宿舍,417,
101,未保留原寢,0051609,十一宿舍,417,
101,保留原寢,0051616,十一宿舍,417,
101,保留原寢,0059121,十一宿舍,417,
101,保留原寢,0050230,十一宿舍,418,
101,保留原寢,0051236,十一宿舍,418,
101,未保留原寢,0053302,十一宿舍,418,
101,未保留原寢,0053303,十一宿舍,418,
101,保留原寢,0052517,十一宿舍,419,
101,保留原寢,0052527,十一宿舍,419,
101,保留原寢,0053313,十一宿舍,419,
101,未保留原寢,9925578,十一宿舍,419,
101,保留原寢,9925802,十一宿舍,422,
101,保留原寢,9942804,十一宿舍,422,
101,保留原寢,9933808,十一宿舍,422,
101,保留原寢,0081704,十一宿舍,422,
101,保留原寢,0051611,十一宿舍,501,
101,未保留原寢,0053329,十一宿舍,501,
101,保留原寢,0059003,十一宿舍,501,
101,保留原寢,0059603,十一宿舍,501,
101,保留原寢,0051506,十一宿舍,503,
101,未保留原寢,0053347,十一宿舍,503,
101,保留原寢,0053350,十一宿舍,503,
101,保留原寢,0060056,十一宿舍,503,
101,保留原寢,0050198,十一宿舍,504,
101,保留原寢,0051511,十一宿舍,504,
101,未保留原寢,0051512,十一宿舍,504,
101,未保留原寢,0053352,十一宿舍,504,
101,保留原寢,0052006,十一宿舍,509,
101,保留原寢,0053812,十一宿舍,509,
101,保留原寢,0055203,十一宿舍,509,
101,保留原寢,0059601,十一宿舍,509,
101,保留原寢,0053119,十一宿舍,514,
101,未保留原寢,0053121,十一宿舍,514,
101,保留原寢,0053122,十一宿舍,514,
101,保留原寢,0056055,十一宿舍,514,
101,保留原寢,0056005,十一宿舍,515,
101,保留原寢,0056043,十一宿舍,515,
101,保留原寢,0056533,十一宿舍,515,
101,未保留原寢,9946520,十一宿舍,515,
101,未保留原寢,0053731,十一宿舍,517,
101,保留原寢,0060208,十一宿舍,517,
101,未保留原寢,0060210,十一宿舍,517,
101,保留原寢,0060217,十一宿舍,517,
101,保留原寢,0051251,十一宿舍,519,
101,保留原寢,0053508,十一宿舍,519,
101,未保留原寢,0053510,十一宿舍,519,
101,保留原寢,0053932,十一宿舍,519,
101,保留原寢,9921534,十一宿舍,521,
101,保留原寢,9817095,十三宿舍,104,
101,保留原寢,9822056,十三宿舍,104,
101,保留原寢,9823182,十三宿舍,104,
101,保留原寢,9823183,十三宿舍,104,
101,未保留原寢,0016070,十三宿舍,112,
101,未保留原寢,9917164,十三宿舍,112,
101,保留原寢,9931001,十三宿舍,112,
101,保留原寢,9931021,十三宿舍,112,
101,保留原寢,9931005,十三宿舍,113,
101,保留原寢,9931011,十三宿舍,113,
101,保留原寢,9931028,十三宿舍,113,
101,保留原寢,9931034,十三宿舍,113,
101,未保留原寢,9831007,十三宿舍,114,
101,保留原寢,9931013,十三宿舍,114,
101,保留原寢,9931046,十三宿舍,114,
101,保留原寢,9931047,十三宿舍,114,
101,保留原寢,9711102,十三宿舍,203,
101,保留原寢,9811051,十三宿舍,203,
101,未保留原寢,9811068,十三宿舍,203,
101,未保留原寢,9814049,十三宿舍,203,
101,保留原寢,9917146,十三宿舍,204,
101,未保留原寢,9917241,十三宿舍,204,
101,保留原寢,9917242,十三宿舍,204,
101,未保留原寢,9917270,十三宿舍,204,
101,未保留原寢,9817154,十三宿舍,206,
101,保留原寢,9917033,十三宿舍,206,
101,保留原寢,9917258,十三宿舍,206,
101,保留原寢,9918033,十三宿舍,206,
101,未保留原寢,9923069,十三宿舍,208,
101,保留原寢,9923075,十三宿舍,208,
101,保留原寢,9923089,十三宿舍,208,
101,保留原寢,9923105,十三宿舍,208,
101,保留原寢,9814024,十三宿舍,209,
101,保留原寢,9814071,十三宿舍,209,
101,保留原寢,9814094,十三宿舍,209,
101,未保留原寢,9823027,十三宿舍,209,
101,保留原寢,9814047,十三宿舍,210,
101,保留原寢,9814082,十三宿舍,210,
101,未保留原寢,9814089,十三宿舍,210,
101,保留原寢,9814095,十三宿舍,210,
101,未保留原寢,9921142,十三宿舍,211,
101,保留原寢,9923015,十三宿舍,211,
101,保留原寢,9923145,十三宿舍,211,
101,未保留原寢,9923171,十三宿舍,211,
101,保留原寢,9923036,十三宿舍,216,
101,保留原寢,9923161,十三宿舍,216,
101,未保留原寢,9923195,十三宿舍,216,
101,未保留原寢,9923196,十三宿舍,216,
101,保留原寢,9923095,十三宿舍,221,
101,保留原寢,9923096,十三宿舍,221,
101,保留原寢,9923112,十三宿舍,221,
101,保留原寢,9923129,十三宿舍,221,
101,保留原寢,9910018,十三宿舍,224,
101,保留原寢,9910020,十三宿舍,224,
101,保留原寢,9916029,十三宿舍,224,
101,保留原寢,9916087,十三宿舍,224,
101,未保留原寢,9808013,十三宿舍,226,
101,未保留原寢,9811026,十三宿舍,226,
101,保留原寢,9814096,十三宿舍,226,
101,保留原寢,9814100,十三宿舍,226,
101,保留原寢,9917093,十三宿舍,301,
101,保留原寢,9933022,十三宿舍,301,
101,保留原寢,9933028,十三宿舍,301,
101,保留原寢,9933050,十三宿舍,301,
101,保留原寢,9814021,十三宿舍,303,
101,保留原寢,9814057,十三宿舍,303,
101,未保留原寢,9823035,十三宿舍,303,
101,未保留原寢,9823173,十三宿舍,303,
101,保留原寢,9833003,十三宿舍,306,
101,未保留原寢,9833006,十三宿舍,306,
101,保留原寢,9833029,十三宿舍,306,
101,未保留原寢,9833053,十三宿舍,306,
101,保留原寢,9933007,十三宿舍,309,
101,保留原寢,9933038,十三宿舍,309,
101,保留原寢,9933040,十三宿舍,309,
101,保留原寢,9933044,十三宿舍,309,
101,保留原寢,9908007,十三宿舍,313,
101,保留原寢,9908014,十三宿舍,313,
101,保留原寢,9908020,十三宿舍,313,
101,未保留原寢,9922054,十三宿舍,313,
101,保留原寢,9817011,十三宿舍,314,
101,保留原寢,9817025,十三宿舍,314,
101,保留原寢,9817060,十三宿舍,314,
101,保留原寢,9817151,十三宿舍,314,
101,保留原寢,9823068,十三宿舍,315,
101,保留原寢,9823082,十三宿舍,315,
101,保留原寢,9823126,十三宿舍,315,
101,保留原寢,9823177,十三宿舍,315,
101,未保留原寢,9821023,十三宿舍,317,
101,保留原寢,9823034,十三宿舍,317,
101,保留原寢,9823138,十三宿舍,317,
101,未保留原寢,9825037,十三宿舍,317,
101,保留原寢,9817001,十三宿舍,319,
101,未保留原寢,9817045,十三宿舍,319,
101,保留原寢,9817087,十三宿舍,319,
101,保留原寢,9817190,十三宿舍,319,
101,未保留原寢,9911004,十三宿舍,321,
101,未保留原寢,9911054,十三宿舍,321,
101,保留原寢,9911066,十三宿舍,321,
101,保留原寢,9911081,十三宿舍,321,
101,未保留原寢,9828013,十三宿舍,323,
101,保留原寢,9923021,十三宿舍,323,
101,未保留原寢,9923097,十三宿舍,323,
101,保留原寢,9923162,十三宿舍,323,
101,未保留原寢,9817004,十三宿舍,324,
101,保留原寢,9917017,十三宿舍,324,
101,保留原寢,9917030,十三宿舍,324,
101,保留原寢,9917076,十三宿舍,324,
101,保留原寢,9931006,十三宿舍,325,
101,保留原寢,9931012,十三宿舍,325,
101,保留原寢,9931026,十三宿舍,325,
101,保留原寢,9931029,十三宿舍,325,
101,保留原寢,9914105,十三宿舍,403,
101,保留原寢,9917106,十三宿舍,403,
101,保留原寢,9923179,十三宿舍,403,
101,保留原寢,9928051,十三宿舍,403,
101,保留原寢,9823056,十三宿舍,406,
101,保留原寢,9823063,十三宿舍,406,
101,保留原寢,9823139,十三宿舍,406,
101,保留原寢,9823166,十三宿舍,406,
101,保留原寢,9910015,十三宿舍,407,
101,保留原寢,9910016,十三宿舍,407,
101,保留原寢,9910022,十三宿舍,407,
101,保留原寢,9910026,十三宿舍,407,
101,保留原寢,9831020,十三宿舍,410,
101,保留原寢,9831031,十三宿舍,410,
101,保留原寢,9831032,十三宿舍,410,
101,未保留原寢,9831038,十三宿舍,410,
101,未保留原寢,9810004,十三宿舍,412,
101,保留原寢,9910007,十三宿舍,412,
101,保留原寢,9910021,十三宿舍,412,未確認申請
101,保留原寢,9910024,十三宿舍,412,未確認申請
101,保留原寢,9823023,十三宿舍,413,
101,未保留原寢,9823071,十三宿舍,413,
101,保留原寢,9823115,十三宿舍,413,
101,保留原寢,9823159,十三宿舍,413,
101,未保留原寢,9817123,十三宿舍,415,
101,保留原寢,9910006,十三宿舍,415,
101,保留原寢,9917079,十三宿舍,415,
101,保留原寢,9917080,十三宿舍,415,
101,保留原寢,9914073,十三宿舍,423,
101,保留原寢,9914087,十三宿舍,423,
101,保留原寢,9914103,十三宿舍,423,
101,未保留原寢,9932045,十三宿舍,423,
101,保留原寢,9914011,十三宿舍,424,
101,保留原寢,9914045,十三宿舍,424,
101,保留原寢,9914057,十三宿舍,424,
101,保留原寢,9914079,十三宿舍,424,
101,未保留原寢,9914007,十三宿舍,425,
101,保留原寢,9914065,十三宿舍,425,
101,保留原寢,9914069,十三宿舍,425,
101,未保留原寢,9914106,十三宿舍,425,
101,保留原寢,9916051,十三宿舍,503,
101,保留原寢,9921014,十三宿舍,503,
101,保留原寢,9921131,十三宿舍,503,
101,保留原寢,9953023,十三宿舍,503,
101,保留原寢,9921013,十三宿舍,504,
101,保留原寢,9921035,十三宿舍,504,
101,保留原寢,9921125,十三宿舍,504,
101,保留原寢,9921138,十三宿舍,504,
101,未保留原寢,9816119,十三宿舍,505,
101,保留原寢,9917013,十三宿舍,505,
101,保留原寢,9917042,十三宿舍,505,
101,保留原寢,9917072,十三宿舍,505,
101,保留原寢,9823002,十三宿舍,511,
101,未保留原寢,9823029,十三宿舍,511,
101,未保留原寢,9823079,十三宿舍,511,
101,保留原寢,9823170,十三宿舍,511,
101,未保留原寢,9821003,十三宿舍,512,
101,保留原寢,9821018,十三宿舍,512,
101,保留原寢,9821038,十三宿舍,512,
101,保留原寢,9821039,十三宿舍,512,
101,未保留原寢,9821007,十三宿舍,513,
101,保留原寢,9821011,十三宿舍,513,
101,保留原寢,9821123,十三宿舍,513,
101,保留原寢,9821136,十三宿舍,513,
101,未保留原寢,9821034,十三宿舍,514,
101,未保留原寢,9821141,十三宿舍,514,
101,保留原寢,9921011,十三宿舍,514,
101,保留原寢,9921020,十三宿舍,514,
101,保留原寢,9921022,十三宿舍,515,
101,保留原寢,9921033,十三宿舍,515,
101,保留原寢,9921034,十三宿舍,515,
101,未保留原寢,9921104,十三宿舍,515,
101,未保留原寢,0012218,十三宿舍,516,
101,未保留原寢,0012550,十三宿舍,516,
101,保留原寢,9921008,十三宿舍,516,
101,保留原寢,9921109,十三宿舍,516,
101,保留原寢,9921108,十三宿舍,517,
101,保留原寢,9921124,十三宿舍,517,
101,保留原寢,9921132,十三宿舍,517,
101,保留原寢,9921136,十三宿舍,517,
101,保留原寢,9821031,十三宿舍,520,
101,未保留原寢,9821037,十三宿舍,520,
101,保留原寢,9821120,十三宿舍,520,
101,保留原寢,9821146,十三宿舍,520,
101,保留原寢,9821001,十三宿舍,521,
101,未保留原寢,9821021,十三宿舍,521,
101,未保留原寢,9821025,十三宿舍,521,
101,保留原寢,9821128,十三宿舍,521,
101,保留原寢,9923063,十三宿舍,525,
101,未保留原寢,9923125,十三宿舍,525,
101,保留原寢,9923146,十三宿舍,525,
101,保留原寢,9923170,十三宿舍,525,
101,保留原寢,9923030,十三宿舍,526,
101,保留原寢,9923052,十三宿舍,526,
101,保留原寢,9923124,十三宿舍,526,
101,保留原寢,9923131,十三宿舍,526,
101,保留原寢,9823091,十三宿舍,603,
101,保留原寢,9823114,十三宿舍,603,
101,保留原寢,9823169,十三宿舍,603,
101,保留原寢,9823193,十三宿舍,603,
101,未保留原寢,9811033,十三宿舍,604,
101,保留原寢,9811061,十三宿舍,604,
101,保留原寢,9811081,十三宿舍,604,
101,未保留原寢,9811092,十三宿舍,604,
101,保留原寢,9811004,十三宿舍,606,
101,保留原寢,9811023,十三宿舍,606,
101,未保留原寢,9811063,十三宿舍,606,
101,保留原寢,9811085,十三宿舍,606,
101,保留原寢,9811017,十三宿舍,607,
101,保留原寢,9811018,十三宿舍,607,
101,保留原寢,9811025,十三宿舍,607,
101,保留原寢,9814017,十三宿舍,607,
101,未保留原寢,9712096,十三宿舍,608,
101,保留原寢,9833033,十三宿舍,608,
101,保留原寢,9833037,十三宿舍,608,
101,保留原寢,9833038,十三宿舍,608,
101,保留原寢,9811009,十三宿舍,612,
101,保留原寢,9811057,十三宿舍,612,
101,未保留原寢,9811069,十三宿舍,612,
101,保留原寢,9853036,十三宿舍,612,
101,保留原寢,9933041,十三宿舍,616,
101,保留原寢,9933043,十三宿舍,616,
101,保留原寢,9933046,十三宿舍,616,
101,保留原寢,9933057,十三宿舍,616,
101,未保留原寢,9833007,十三宿舍,617,
101,未保留原寢,9833018,十三宿舍,617,
101,保留原寢,9933006,十三宿舍,617,
101,保留原寢,9933024,十三宿舍,617,
101,保留原寢,9811020,十三宿舍,618,
101,保留原寢,9811021,十三宿舍,618,
101,保留原寢,9811048,十三宿舍,618,
101,保留原寢,9811079,十三宿舍,618,
101,保留原寢,9811005,十三宿舍,620,
101,保留原寢,9811022,十三宿舍,620,
101,保留原寢,9811037,十三宿舍,620,
101,保留原寢,9811072,十三宿舍,620,
101,未保留原寢,9816040,十三宿舍,626,
101,保留原寢,9916015,十三宿舍,626,
101,保留原寢,9916047,十三宿舍,626,
101,保留原寢,9916081,十三宿舍,626,
101,保留原寢,9918010,十三宿舍,701,
101,保留原寢,9918019,十三宿舍,701,
101,未保留原寢,9918026,十三宿舍,701,
101,保留原寢,9918036,十三宿舍,701,
101,保留原寢,9817203,十三宿舍,704,
101,保留原寢,9823179,十三宿舍,704,
101,保留原寢,9824038,十三宿舍,704,
101,保留原寢,9832052,十三宿舍,704,
101,保留原寢,9817072,十三宿舍,705,
101,保留原寢,9817078,十三宿舍,705,
101,保留原寢,9817097,十三宿舍,705,
101,未保留原寢,9833032,十三宿舍,705,
101,未保留原寢,9817058,十三宿舍,712,
101,保留原寢,9817082,十三宿舍,712,
101,保留原寢,9817092,十三宿舍,712,
101,保留原寢,9817191,十三宿舍,712,
101,保留原寢,9817205,十三宿舍,715,
101,保留原寢,9818054,十三宿舍,715,
101,保留原寢,9822057,十三宿舍,715,
101,保留原寢,9832051,十三宿舍,715,
101,保留原寢,9811076,十三宿舍,716,
101,保留原寢,9814067,十三宿舍,716,
101,未保留原寢,9817159,十三宿舍,716,
101,保留原寢,9831025,十三宿舍,716,
101,未保留原寢,9908009,十三宿舍,718,
101,未保留原寢,9908012,十三宿舍,718,
101,保留原寢,9923013,十三宿舍,718,
101,保留原寢,9923110,十三宿舍,718,
101,未保留原寢,9808012,十三宿舍,719,
101,未保留原寢,9844003,十三宿舍,719,
101,保留原寢,9844014,十三宿舍,719,
101,保留原寢,9844025,十三宿舍,719,
101,未保留原寢,9814015,十三宿舍,720,
101,保留原寢,9917058,十三宿舍,720,
101,保留原寢,9917142,十三宿舍,720,
101,保留原寢,9918038,十三宿舍,720,
101,保留原寢,9917066,十三宿舍,721,
101,保留原寢,9917143,十三宿舍,721,
101,保留原寢,9917261,十三宿舍,721,
101,保留原寢,9917274,十三宿舍,721,
101,保留原寢,9918015,十三宿舍,722,
101,保留原寢,9918032,十三宿舍,722,
101,未保留原寢,9918048,十三宿舍,722,
101,未保留原寢,9918050,十三宿舍,722,
101,未保留原寢,9823022,十三宿舍,725,
101,保留原寢,9918014,十三宿舍,725,
101,保留原寢,9918037,十三宿舍,725,
101,保留原寢,9918044,十三宿舍,725,
101,保留原寢,9816078,十三宿舍,801,
101,保留原寢,9817003,十三宿舍,801,
101,保留原寢,9817158,十三宿舍,801,
101,保留原寢,9843029,十三宿舍,801,
101,保留原寢,9918002,十三宿舍,803,
101,保留原寢,9918005,十三宿舍,803,
101,未保留原寢,9918012,十三宿舍,803,
101,未保留原寢,9918040,十三宿舍,803,
101,未保留原寢,9918011,十三宿舍,804,
101,保留原寢,9918018,十三宿舍,804,
101,保留原寢,9918028,十三宿舍,804,
101,保留原寢,9918045,十三宿舍,804,
101,保留原寢,9832017,十三宿舍,807,
101,保留原寢,9832045,十三宿舍,807,
101,保留原寢,9832054,十三宿舍,807,
101,保留原寢,9832055,十三宿舍,807,
101,保留原寢,9933039,十三宿舍,810,
101,保留原寢,9933042,十三宿舍,810,
101,保留原寢,9933058,十三宿舍,810,
101,保留原寢,9944013,十三宿舍,810,
101,保留原寢,9816006,十三宿舍,812,
101,保留原寢,9816017,十三宿舍,812,
101,保留原寢,9816101,十三宿舍,812,
101,未保留原寢,9924040,十三宿舍,812,
101,保留原寢,9916095,十三宿舍,814,
101,保留原寢,9916096,十三宿舍,814,
101,保留原寢,9916100,十三宿舍,814,
101,保留原寢,9932053,十三宿舍,814,
101,未保留原寢,9816062,十三宿舍,815,
101,未保留原寢,9828001,十三宿舍,815,
101,保留原寢,9828019,十三宿舍,815,
101,保留原寢,9828024,十三宿舍,815,
101,保留原寢,9917018,十三宿舍,817,
101,未保留原寢,9917044,十三宿舍,817,
101,保留原寢,9917097,十三宿舍,817,
101,保留原寢,9917163,十三宿舍,817,
101,未保留原寢,9818018,十三宿舍,818,
101,保留原寢,9921006,十三宿舍,818,
101,未保留原寢,9923055,十三宿舍,818,
101,保留原寢,9923151,十三宿舍,818,
101,保留原寢,9823107,十三宿舍,819,
101,未保留原寢,9823140,十三宿舍,819,
101,未保留原寢,9823144,十三宿舍,819,
101,保留原寢,9823156,十三宿舍,819,
101,保留原寢,9823016,十三宿舍,820,
101,保留原寢,9823028,十三宿舍,820,
101,未保留原寢,9823032,十三宿舍,820,
101,保留原寢,9823136,十三宿舍,820,
101,保留原寢,9916005,十三宿舍,821,
101,保留原寢,9916009,十三宿舍,821,
101,保留原寢,9916021,十三宿舍,821,
101,未保留原寢,9916041,十三宿舍,821,
101,保留原寢,9910008,十三宿舍,901,
101,保留原寢,9910019,十三宿舍,901,
101,保留原寢,9910023,十三宿舍,901,
101,保留原寢,9910025,十三宿舍,901,
101,保留原寢,9816098,十三宿舍,902,
101,未保留原寢,9816121,十三宿舍,902,
101,保留原寢,9916075,十三宿舍,902,
101,保留原寢,9916085,十三宿舍,902,
101,保留原寢,9817023,十三宿舍,903,
101,未保留原寢,9817070,十三宿舍,903,
101,未保留原寢,9817251,十三宿舍,903,
101,保留原寢,9817268,十三宿舍,903,
101,未保留原寢,9921023,十三宿舍,906,
101,保留原寢,9921028,十三宿舍,906,
101,保留原寢,9921117,十三宿舍,906,
101,保留原寢,9921140,十三宿舍,906,
101,保留原寢,9817182,十三宿舍,907,
101,未保留原寢,9917053,十三宿舍,907,
101,保留原寢,9917060,十三宿舍,907,
101,保留原寢,9917151,十三宿舍,907,
101,未保留原寢,9922004,十三宿舍,908,
101,未保留原寢,9922040,十三宿舍,908,
101,保留原寢,9922046,十三宿舍,908,
101,保留原寢,9922049,十三宿舍,908,
101,保留原寢,9811015,十三宿舍,910,
101,未保留原寢,9814048,十三宿舍,910,
101,未保留原寢,9823097,十三宿舍,910,
101,保留原寢,9823129,十三宿舍,910,
101,保留原寢,9512822,研一舍,102,
101,保留原寢,9512827,研一舍,102,
101,保留原寢,0081006,研一舍,104,
101,保留原寢,0080103,研一舍,104,
101,保留原寢,9818544,研一舍,105,
101,保留原寢,9918836,研一舍,105,
101,保留原寢,9813827,研一舍,106,
101,保留原寢,9855819,研一舍,106,
101,保留原寢,9721532,研一舍,107,
101,保留原寢,9521816,研一舍,107,
101,保留原寢,9516823,研一舍,108,
101,保留原寢,9514801,研一舍,108,
101,保留原寢,9952802,研一舍,109,
101,保留原寢,9955807,研一舍,109,
101,保留原寢,9814802,研一舍,110,
101,保留原寢,9911846,研一舍,111,
101,保留原寢,9713808,研一舍,112,
101,保留原寢,9813811,研一舍,112,
101,保留原寢,9714810,研一舍,114,
101,保留原寢,0082006,研一舍,116,
101,保留原寢,9722801,研一舍,116,
101,保留原寢,9813555,研一舍,118,
101,保留原寢,9718508,研一舍,118,
101,保留原寢,9952805,研一舍,120,
101,保留原寢,9826804,研一舍,122,
101,保留原寢,9726801,研一舍,122,
101,保留原寢,9916806,研一舍,124,
101,保留原寢,0080515,研一舍,126,
101,保留原寢,9924814,研一舍,126,
101,保留原寢,9711838,研一舍,201,
101,保留原寢,9914814,研一舍,201,
101,保留原寢,9613508,研一舍,202,
101,保留原寢,9513821,研一舍,202,
101,保留原寢,9722805,研一舍,203,
101,保留原寢,9818811,研一舍,203,
101,保留原寢,0081002,研一舍,204,
101,保留原寢,9611825,研一舍,204,
101,保留原寢,9411702,研一舍,205,
101,保留原寢,9655860,研一舍,205,
101,保留原寢,9718817,研一舍,206,
101,保留原寢,9818818,研一舍,208,
101,保留原寢,9555852,研一舍,209,
101,保留原寢,9621806,研一舍,209,
101,保留原寢,9711851,研一舍,210,
101,保留原寢,9627804,研一舍,211,
101,保留原寢,9927805,研一舍,211,
101,保留原寢,9555821,研一舍,212,
101,保留原寢,9955844,研一舍,212,
101,保留原寢,9618557,研一舍,215,
101,保留原寢,0081205,研一舍,216,
101,保留原寢,9821508,研一舍,216,
101,保留原寢,9811842,研一舍,218,
101,保留原寢,9921556,研一舍,218,
101,保留原寢,9719501,研一舍,219,
101,保留原寢,9622806,研一舍,220,
101,保留原寢,9455513,研一舍,220,
101,保留原寢,9311555,研一舍,221,
101,保留原寢,9411549,研一舍,221,
101,保留原寢,9511850,研一舍,222,
101,保留原寢,9513817,研一舍,222,
101,保留原寢,9555839,研一舍,223,
101,保留原寢,9513832,研一舍,223,
101,保留原寢,0089206,研一舍,225,
101,保留原寢,9913587,研一舍,225,
101,保留原寢,9734804,研一舍,226,
101,保留原寢,9634806,研一舍,226,
101,保留原寢,9725808,研一舍,302,
101,保留原寢,9925811,研一舍,302,
101,保留原寢,9511538,研一舍,303,
101,保留原寢,9639801,研一舍,303,
101,保留原寢,0082601,研一舍,305,
101,保留原寢,9811828,研一舍,306,
101,保留原寢,9518511,研一舍,306,
101,保留原寢,9718830,研一舍,307,
101,保留原寢,9725802,研一舍,307,
101,保留原寢,9833804,研一舍,308,
101,保留原寢,9811596,研一舍,308,
101,保留原寢,9911807,研一舍,309,
101,保留原寢,9655841,研一舍,309,
101,保留原寢,9911813,研一舍,311,
101,保留原寢,9518828,研一舍,312,
101,保留原寢,9518822,研一舍,312,
101,保留原寢,9955801,研一舍,314,
101,保留原寢,9955826,研一舍,314,
101,保留原寢,9416581,研一舍,315,
101,保留原寢,9816532,研一舍,315,
101,保留原寢,9714539,研一舍,316,
101,保留原寢,9931801,研一舍,316,
101,保留原寢,9618803,研一舍,317,
101,保留原寢,9515530,研一舍,318,
101,保留原寢,9613570,研一舍,319,
101,保留原寢,9611503,研一舍,320,
101,保留原寢,9855813,研一舍,320,
101,保留原寢,9935801,研一舍,322,
101,保留原寢,9914809,研一舍,322,
