學年度,階段,學號,宿舍,房號,是否確認
99,保留原寢,9846501,十一宿舍,215,
99,保留原寢,9848549,十一宿舍,215,
99,未保留原寢,9855638,十一宿舍,215,
99,保留原寢,9534803,十一宿舍,217,
99,保留原寢,9818813,十一宿舍,221,
99,保留原寢,9831803,十一宿舍,222,
99,未保留原寢,9827501,十一宿舍,222,
99,保留原寢,9856504,十一宿舍,222,
99,保留原寢,9839803,十一宿舍,222,
99,保留原寢,9718825,十一宿舍,301,
99,保留原寢,9711616,十一宿舍,301,
99,保留原寢,9825804,十一宿舍,302,
99,保留原寢,9825806,十一宿舍,302,
99,保留原寢,9825811,十一宿舍,302,
99,保留原寢,9818807,十一宿舍,302,
99,保留原寢,9716816,十一宿舍,312,
99,保留原寢,9816810,十一宿舍,312,
99,保留原寢,9811628,十一宿舍,319,
99,保留原寢,9813546,十一宿舍,319,
99,未保留原寢,9819507,十一宿舍,319,
99,未保留原寢,9852514,十一宿舍,319,
99,保留原寢,9814531,十一宿舍,321,
99,保留原寢,9819504,十一宿舍,321,
99,保留原寢,9848535,十一宿舍,321,
99,保留原寢,9811810,十一宿舍,321,
99,未保留原寢,9818520,十一宿舍,322,
99,未保留原寢,9827509,十一宿舍,322,
99,保留原寢,9846514,十一宿舍,322,
99,保留原寢,9858501,十一宿舍,322,
99,保留原寢,9818522,十一宿舍,412,
99,未保留原寢,9818526,十一宿舍,412,
99,保留原寢,9839522,十一宿舍,412,
99,保留原寢,9655848,十一宿舍,412,
99,保留原寢,9811599,十一宿舍,413,
99,保留原寢,9816531,十一宿舍,413,
99,未保留原寢,9824502,十一宿舍,413,
99,保留原寢,9825511,十一宿舍,413,
99,保留原寢,9811611,十一宿舍,415,
99,未保留原寢,9813580,十一宿舍,415,
99,未保留原寢,9818545,十一宿舍,415,
99,保留原寢,9825520,十一宿舍,415,
99,保留原寢,9801503,十一宿舍,417,
99,保留原寢,9821512,十一宿舍,417,
99,保留原寢,9821517,十一宿舍,417,
99,未保留原寢,9821561,十一宿舍,417,
99,保留原寢,9839515,十一宿舍,522,
99,保留原寢,9845501,十一宿舍,522,
99,保留原寢,9852503,十一宿舍,522,
99,保留原寢,9856507,十一宿舍,522,
99,保留原寢,9713027,十三宿舍,101,
99,保留原寢,9713039,十三宿舍,101,
99,保留原寢,9713040,十三宿舍,101,
99,未保留原寢,9713050,十三宿舍,101,
99,保留原寢,9710013,十三宿舍,103,
99,保留原寢,9710022,十三宿舍,103,
99,保留原寢,9710024,十三宿舍,103,未確認申請
99,未保留原寢,9710029,十三宿舍,103,
99,保留原寢,9617011,十三宿舍,106,
99,未保留原寢,9622027,十三宿舍,106,
99,保留原寢,9717148,十三宿舍,106,
99,未保留原寢,9817175,十三宿舍,106,
99,保留原寢,9711068,十三宿舍,111,
99,保留原寢,9711069,十三宿舍,111,
99,保留原寢,9711099,十三宿舍,111,
99,保留原寢,9716093,十三宿舍,111,
99,保留原寢,9611016,十三宿舍,205,
99,保留原寢,9611020,十三宿舍,205,
99,保留原寢,9611042,十三宿舍,205,
99,未保留原寢,9611081,十三宿舍,205,
99,未保留原寢,9644019,十三宿舍,207,
99,未保留原寢,9744001,十三宿舍,207,
99,保留原寢,9744022,十三宿舍,207,
99,保留原寢,9744031,十三宿舍,207,
99,保留原寢,9613002,十三宿舍,213,
99,保留原寢,9613015,十三宿舍,213,
99,保留原寢,9613047,十三宿舍,213,
99,未保留原寢,9613085,十三宿舍,213,
99,未保留原寢,9616018,十三宿舍,215,
99,未保留原寢,9616039,十三宿舍,215,
99,保留原寢,9616045,十三宿舍,215,
99,保留原寢,9616054,十三宿舍,215,
99,保留原寢,9612010,十三宿舍,216,
99,保留原寢,9612041,十三宿舍,216,
99,保留原寢,9612063,十三宿舍,216,
99,保留原寢,9612077,十三宿舍,216,
99,未保留原寢,9611014,十三宿舍,217,
99,保留原寢,9611034,十三宿舍,217,
99,保留原寢,9611038,十三宿舍,217,
99,保留原寢,9611076,十三宿舍,217,
99,未保留原寢,9617019,十三宿舍,218,
99,保留原寢,9617135,十三宿舍,218,
99,保留原寢,9617137,十三宿舍,218,
99,保留原寢,9617160,十三宿舍,218,
99,未保留原寢,9611015,十三宿舍,219,
99,保留原寢,9611027,十三宿舍,219,
99,未保留原寢,9611062,十三宿舍,219,
99,保留原寢,9611077,十三宿舍,219,
99,未保留原寢,9611064,十三宿舍,220,
99,保留原寢,9612026,十三宿舍,220,
99,保留原寢,9612056,十三宿舍,220,
99,未保留原寢,9612068,十三宿舍,220,
99,保留原寢,9618002,十三宿舍,221,
99,保留原寢,9618011,十三宿舍,221,
99,未保留原寢,9618033,十三宿舍,221,
99,未保留原寢,9618037,十三宿舍,221,
99,保留原寢,9621104,十三宿舍,225,
99,保留原寢,9621128,十三宿舍,225,
99,未保留原寢,9721022,十三宿舍,225,
99,未保留原寢,9721104,十三宿舍,225,
99,保留原寢,9621123,十三宿舍,226,
99,保留原寢,9621125,十三宿舍,226,
99,未保留原寢,9721006,十三宿舍,226,
99,未保留原寢,9721045,十三宿舍,226,
99,保留原寢,9717032,十三宿舍,304,
99,保留原寢,9717044,十三宿舍,304,
99,保留原寢,9717048,十三宿舍,304,
99,保留原寢,9717149,十三宿舍,304,
99,未保留原寢,9613056,十三宿舍,305,
99,保留原寢,9617032,十三宿舍,305,
99,保留原寢,9617159,十三宿舍,305,
99,保留原寢,9617182,十三宿舍,305,
99,未保留原寢,9612008,十三宿舍,306,
99,保留原寢,9612037,十三宿舍,306,
99,保留原寢,9612039,十三宿舍,306,
99,未保留原寢,9633017,十三宿舍,306,
99,未保留原寢,9616053,十三宿舍,308,
99,保留原寢,9616105,十三宿舍,308,
99,保留原寢,9616107,十三宿舍,308,
99,未保留原寢,9716059,十三宿舍,308,
99,未保留原寢,9611045,十三宿舍,309,
99,未保留原寢,9612030,十三宿舍,309,
99,保留原寢,9612072,十三宿舍,309,
99,保留原寢,9612087,十三宿舍,309,
99,保留原寢,9617067,十三宿舍,311,
99,未保留原寢,9617080,十三宿舍,311,
99,保留原寢,9617087,十三宿舍,311,
99,保留原寢,9617198,十三宿舍,311,
99,保留原寢,9617024,十三宿舍,313,
99,保留原寢,9617035,十三宿舍,313,
99,未保留原寢,9617045,十三宿舍,313,
99,保留原寢,9617166,十三宿舍,313,
99,未保留原寢,9614022,十三宿舍,315,
99,保留原寢,9614034,十三宿舍,315,
99,保留原寢,9614045,十三宿舍,315,
99,保留原寢,9614049,十三宿舍,315,
99,未保留原寢,9625052,十三宿舍,316,
99,保留原寢,9632003,十三宿舍,316,
99,保留原寢,9632019,十三宿舍,316,
99,未保留原寢,9632036,十三宿舍,316,
99,保留原寢,9713090,十三宿舍,318,
99,未保留原寢,9721105,十三宿舍,318,
99,未保留原寢,9721111,十三宿舍,318,
99,保留原寢,9721135,十三宿舍,318,
99,保留原寢,9617021,十三宿舍,319,
99,保留原寢,9617046,十三宿舍,319,
99,保留原寢,9617168,十三宿舍,319,
99,保留原寢,9617170,十三宿舍,319,
99,保留原寢,9732046,十三宿舍,320,
99,保留原寢,9732047,十三宿舍,320,
99,保留原寢,9732050,十三宿舍,320,
99,未保留原寢,9732057,十三宿舍,320,
99,保留原寢,9616031,十三宿舍,321,
99,保留原寢,9616033,十三宿舍,321,
99,保留原寢,9616065,十三宿舍,321,
99,保留原寢,9616083,十三宿舍,321,
99,未保留原寢,9714043,十三宿舍,322,
99,保留原寢,9714053,十三宿舍,322,
99,保留原寢,9714079,十三宿舍,322,
99,未保留原寢,9714088,十三宿舍,322,
99,保留原寢,9653003,十三宿舍,323,
99,未保留原寢,9653020,十三宿舍,323,
99,保留原寢,9653031,十三宿舍,323,
99,未保留原寢,9653036,十三宿舍,323,
99,保留原寢,9611001,十三宿舍,325,
99,保留原寢,9611035,十三宿舍,325,
99,保留原寢,9611049,十三宿舍,325,
99,保留原寢,9611095,十三宿舍,325,
99,保留原寢,9718002,十三宿舍,326,
99,未保留原寢,9718030,十三宿舍,326,
99,保留原寢,9718041,十三宿舍,326,
99,未保留原寢,9814063,十三宿舍,326,
99,保留原寢,9732003,十三宿舍,401,
99,未保留原寢,9732004,十三宿舍,401,
99,保留原寢,9732007,十三宿舍,401,
99,保留原寢,9732053,十三宿舍,401,
99,保留原寢,9717018,十三宿舍,402,
99,保留原寢,9717095,十三宿舍,402,
99,保留原寢,9717250,十三宿舍,402,
99,保留原寢,9717266,十三宿舍,402,
99,保留原寢,9616094,十三宿舍,407,
99,保留原寢,9617092,十三宿舍,407,
99,保留原寢,9632051,十三宿舍,407,
99,保留原寢,9633058,十三宿舍,407,
99,保留原寢,9612101,十三宿舍,408,
99,保留原寢,9612103,十三宿舍,408,
99,保留原寢,9617093,十三宿舍,408,
99,保留原寢,9617207,十三宿舍,408,
99,保留原寢,9717019,十三宿舍,411,
99,保留原寢,9717061,十三宿舍,411,
99,未保留原寢,9717145,十三宿舍,411,
99,未保留原寢,9717259,十三宿舍,411,
99,保留原寢,9712003,十三宿舍,412,
99,保留原寢,9712006,十三宿舍,412,
99,未保留原寢,9712047,十三宿舍,412,
99,未保留原寢,9712079,十三宿舍,412,
99,未保留原寢,9618040,十三宿舍,415,
99,保留原寢,9717009,十三宿舍,415,
99,保留原寢,9717035,十三宿舍,415,
99,未保留原寢,9717261,十三宿舍,415,
99,保留原寢,9732029,十三宿舍,416,
99,保留原寢,9732036,十三宿舍,416,
99,未保留原寢,9733011,十三宿舍,416,
99,未保留原寢,9733014,十三宿舍,416,
99,未保留原寢,9614038,十三宿舍,417,
99,未保留原寢,9717030,十三宿舍,417,
99,保留原寢,9732022,十三宿舍,417,
99,保留原寢,9732034,十三宿舍,417,
99,保留原寢,9717017,十三宿舍,418,
99,保留原寢,9717066,十三宿舍,418,
99,未保留原寢,9717070,十三宿舍,418,
99,保留原寢,9717188,十三宿舍,418,
99,未保留原寢,9717004,十三宿舍,419,
99,保留原寢,9717024,十三宿舍,419,
99,保留原寢,9717092,十三宿舍,419,
99,保留原寢,9717124,十三宿舍,419,
99,未保留原寢,9717011,十三宿舍,422,
99,保留原寢,9717040,十三宿舍,422,
99,未保留原寢,9717081,十三宿舍,422,
99,保留原寢,9717142,十三宿舍,422,
99,保留原寢,9616057,十三宿舍,423,
99,保留原寢,9616061,十三宿舍,423,
99,保留原寢,9616076,十三宿舍,423,
99,保留原寢,9616118,十三宿舍,423,
99,未保留原寢,9717020,十三宿舍,424,
99,保留原寢,9717033,十三宿舍,424,
99,保留原寢,9717034,十三宿舍,424,
99,未保留原寢,9717039,十三宿舍,424,
99,未保留原寢,9617002,十三宿舍,425,
99,保留原寢,9617066,十三宿舍,425,
99,未保留原寢,9617248,十三宿舍,425,
99,保留原寢,9633039,十三宿舍,425,
99,保留原寢,9617147,十三宿舍,426,
99,保留原寢,9617268,十三宿舍,426,
99,未保留原寢,9625027,十三宿舍,426,
99,未保留原寢,9625050,十三宿舍,426,
99,保留原寢,9621009,十三宿舍,501,
99,未保留原寢,9621033,十三宿舍,501,
99,保留原寢,9621036,十三宿舍,501,
99,保留原寢,9621117,十三宿舍,501,
99,未保留原寢,9713091,十三宿舍,502,
99,未保留原寢,9716104,十三宿舍,502,
99,保留原寢,9722054,十三宿舍,502,
99,保留原寢,9732054,十三宿舍,502,
99,未保留原寢,9613045,十三宿舍,503,
99,保留原寢,9613097,十三宿舍,503,
99,未保留原寢,9613100,十三宿舍,503,
99,保留原寢,9643038,十三宿舍,503,
99,保留原寢,9612004,十三宿舍,505,
99,保留原寢,9612045,十三宿舍,505,
99,保留原寢,9713015,十三宿舍,505,
99,未保留原寢,9817019,十三宿舍,505,
99,保留原寢,9712095,十三宿舍,506,
99,保留原寢,9712096,十三宿舍,506,
99,保留原寢,9717096,十三宿舍,506,
99,保留原寢,9724035,十三宿舍,506,
99,保留原寢,9721026,十三宿舍,507,
99,保留原寢,9721039,十三宿舍,507,
99,保留原寢,9721127,十三宿舍,507,
99,未保留原寢,9721130,十三宿舍,507,
99,未保留原寢,9721009,十三宿舍,508,
99,保留原寢,9721011,十三宿舍,508,
99,保留原寢,9721031,十三宿舍,508,
99,保留原寢,9721121,十三宿舍,508,
99,保留原寢,9712092,十三宿舍,509,
99,保留原寢,9713021,十三宿舍,509,
99,未保留原寢,9713044,十三宿舍,509,
99,未保留原寢,9713073,十三宿舍,509,
99,未保留原寢,9617062,十三宿舍,513,
99,保留原寢,9617165,十三宿舍,513,
99,保留原寢,9617269,十三宿舍,513,
99,未保留原寢,9817092,十三宿舍,513,
99,保留原寢,9613012,十三宿舍,514,
99,保留原寢,9613026,十三宿舍,514,
99,保留原寢,9613043,十三宿舍,514,
99,未保留原寢,9613046,十三宿舍,514,
99,未保留原寢,9613024,十三宿舍,515,
99,保留原寢,9613034,十三宿舍,515,
99,保留原寢,9613061,十三宿舍,515,
99,未保留原寢,9613096,十三宿舍,515,
99,保留原寢,9613011,十三宿舍,516,
99,保留原寢,9613014,十三宿舍,516,
99,保留原寢,9613053,十三宿舍,516,
99,保留原寢,9613098,十三宿舍,516,
99,未保留原寢,9613019,十三宿舍,517,
99,保留原寢,9613040,十三宿舍,517,
99,保留原寢,9613066,十三宿舍,517,
99,未保留原寢,9713087,十三宿舍,517,
99,保留原寢,9632014,十三宿舍,519,
99,未保留原寢,9632015,十三宿舍,519,
99,保留原寢,9632017,十三宿舍,519,
99,未保留原寢,9632020,十三宿舍,519,
99,保留原寢,9617157,十三宿舍,522,
99,保留原寢,9618038,十三宿舍,522,
99,未保留原寢,9721116,十三宿舍,522,
99,未保留原寢,9817150,十三宿舍,522,
99,保留原寢,9614015,十三宿舍,525,
99,保留原寢,9614067,十三宿舍,525,
99,未保留原寢,9614072,十三宿舍,525,
99,保留原寢,9614102,十三宿舍,525,
99,保留原寢,9610004,十三宿舍,526,
99,保留原寢,9610010,十三宿舍,526,
99,保留原寢,9610020,十三宿舍,526,
99,保留原寢,9610023,十三宿舍,526,
99,保留原寢,9632011,十三宿舍,601,
99,保留原寢,9632012,十三宿舍,601,
99,保留原寢,9633013,十三宿舍,601,
99,未保留原寢,9633042,十三宿舍,601,
99,保留原寢,9617040,十三宿舍,603,
99,未保留原寢,9617132,十三宿舍,603,
99,保留原寢,9617136,十三宿舍,603,
99,保留原寢,9617141,十三宿舍,603,
99,保留原寢,9517161,十三宿舍,604,
99,保留原寢,9617085,十三宿舍,604,
99,保留原寢,9617145,十三宿舍,604,
99,未保留原寢,9714098,十三宿舍,604,
99,未保留原寢,9621024,十三宿舍,605,
99,保留原寢,9621124,十三宿舍,605,
99,保留原寢,9644025,十三宿舍,605,
99,未保留原寢,9644026,十三宿舍,605,
99,保留原寢,9711035,十三宿舍,607,
99,保留原寢,9711046,十三宿舍,607,
99,保留原寢,9711093,十三宿舍,607,
99,保留原寢,9733043,十三宿舍,607,
99,保留原寢,9711013,十三宿舍,610,
99,保留原寢,9711065,十三宿舍,610,
99,未保留原寢,9711067,十三宿舍,610,
99,保留原寢,9711105,十三宿舍,610,
99,保留原寢,9711019,十三宿舍,613,
99,未保留原寢,9711021,十三宿舍,613,
99,保留原寢,9711022,十三宿舍,613,
99,未保留原寢,9711080,十三宿舍,613,
99,未保留原寢,9713005,十三宿舍,614,
99,保留原寢,9713007,十三宿舍,614,
99,保留原寢,9713051,十三宿舍,614,
99,保留原寢,9713057,十三宿舍,614,
99,保留原寢,9633006,十三宿舍,615,
99,未保留原寢,9633010,十三宿舍,615,
99,保留原寢,9633046,十三宿舍,615,
99,保留原寢,9633056,十三宿舍,615,
99,保留原寢,9711008,十三宿舍,616,
99,保留原寢,9711062,十三宿舍,616,
99,未保留原寢,9711082,十三宿舍,616,
99,未保留原寢,9711097,十三宿舍,616,
99,保留原寢,9721032,十三宿舍,617,
99,未保留原寢,9721033,十三宿舍,617,
99,保留原寢,9721047,十三宿舍,617,
99,保留原寢,9721113,十三宿舍,617,
99,保留原寢,9731023,十三宿舍,620,
99,保留原寢,9731036,十三宿舍,620,
99,保留原寢,9731043,十三宿舍,620,
99,保留原寢,9731052,十三宿舍,620,
99,保留原寢,9718005,十三宿舍,621,
99,保留原寢,9718009,十三宿舍,621,
99,保留原寢,9718010,十三宿舍,621,
99,未保留原寢,9718012,十三宿舍,621,
99,保留原寢,9711018,十三宿舍,622,
99,未保留原寢,9711023,十三宿舍,622,
99,保留原寢,9711026,十三宿舍,622,
99,保留原寢,9711073,十三宿舍,622,
99,未保留原寢,9711001,十三宿舍,624,
99,保留原寢,9711012,十三宿舍,624,
99,未保留原寢,9711087,十三宿舍,624,
99,保留原寢,9711104,十三宿舍,624,
99,未保留原寢,9711053,十三宿舍,625,
99,保留原寢,9711071,十三宿舍,625,
99,保留原寢,9711076,十三宿舍,625,
99,保留原寢,9711078,十三宿舍,625,
99,保留原寢,9631017,十三宿舍,626,
99,保留原寢,9631028,十三宿舍,626,
99,保留原寢,9631033,十三宿舍,626,
99,保留原寢,9631047,十三宿舍,626,
99,保留原寢,9613021,十三宿舍,701,
99,保留原寢,9613058,十三宿舍,701,
99,保留原寢,9613065,十三宿舍,701,
99,未保留原寢,9613076,十三宿舍,701,
99,未保留原寢,9614020,十三宿舍,702,
99,保留原寢,9714002,十三宿舍,702,
99,未保留原寢,9714057,十三宿舍,702,
99,保留原寢,9714080,十三宿舍,702,
99,未保留原寢,9712085,十三宿舍,703,
99,保留原寢,9733001,十三宿舍,703,
99,未保留原寢,9733023,十三宿舍,703,
99,保留原寢,9733031,十三宿舍,703,
99,保留原寢,9712016,十三宿舍,706,
99,未保留原寢,9712018,十三宿舍,706,
99,保留原寢,9712022,十三宿舍,706,
99,保留原寢,9712032,十三宿舍,706,
99,保留原寢,9617091,十三宿舍,707,
99,保留原寢,9631054,十三宿舍,707,
99,未保留原寢,9713093,十三宿舍,707,
99,保留原寢,9717272,十三宿舍,707,
99,保留原寢,9711034,十三宿舍,710,
99,未保留原寢,9711081,十三宿舍,710,
99,保留原寢,9711091,十三宿舍,710,
99,保留原寢,9711101,十三宿舍,710,
99,未保留原寢,9616021,十三宿舍,713,
99,保留原寢,9616025,十三宿舍,713,
99,保留原寢,9616067,十三宿舍,713,
99,保留原寢,9616082,十三宿舍,713,
99,保留原寢,9717068,十三宿舍,717,
99,保留原寢,9717082,十三宿舍,717,
99,未保留原寢,9717260,十三宿舍,717,
99,未保留原寢,9717262,十三宿舍,717,
99,保留原寢,9712051,十三宿舍,718,
99,保留原寢,9712066,十三宿舍,718,
99,未保留原寢,9712067,十三宿舍,718,
99,保留原寢,9712076,十三宿舍,718,
99,未保留原寢,9632043,十三宿舍,720,
99,未保留原寢,9633055,十三宿舍,720,
99,保留原寢,9633059,十三宿舍,720,
99,保留原寢,9633062,十三宿舍,720,
99,保留原寢,9610019,十三宿舍,721,
99,保留原寢,9613064,十三宿舍,721,
99,保留原寢,9613086,十三宿舍,721,
99,保留原寢,9613105,十三宿舍,721,
99,未保留原寢,9633003,十三宿舍,722,
99,保留原寢,9633023,十三宿舍,722,
99,保留原寢,9633048,十三宿舍,722,
99,保留原寢,9633049,十三宿舍,722,
99,未保留原寢,9617063,十三宿舍,723,
99,保留原寢,9713047,十三宿舍,723,
99,保留原寢,9713049,十三宿舍,723,
99,保留原寢,9713068,十三宿舍,723,
99,保留原寢,9633014,十三宿舍,724,
99,保留原寢,9633022,十三宿舍,724,
99,保留原寢,9633025,十三宿舍,724,
99,保留原寢,9633041,十三宿舍,724,
99,保留原寢,9708001,十三宿舍,725,
99,保留原寢,9708004,十三宿舍,725,
99,保留原寢,9708005,十三宿舍,725,
99,保留原寢,9708008,十三宿舍,725,
99,保留原寢,9618007,十三宿舍,726,
99,保留原寢,9618026,十三宿舍,726,
99,未保留原寢,9618027,十三宿舍,726,
99,未保留原寢,9618046,十三宿舍,726,
99,保留原寢,9628003,十三宿舍,802,
99,保留原寢,9628008,十三宿舍,802,
99,未保留原寢,9754004,十三宿舍,802,
99,未保留原寢,9754029,十三宿舍,802,
99,未保留原寢,9614023,十三宿舍,803,
99,未保留原寢,9614056,十三宿舍,803,
99,保留原寢,9614061,十三宿舍,803,
99,保留原寢,9614074,十三宿舍,803,
99,保留原寢,9614001,十三宿舍,804,
99,保留原寢,9614021,十三宿舍,804,
99,保留原寢,9614027,十三宿舍,804,
99,保留原寢,9614035,十三宿舍,804,
99,未保留原寢,9614026,十三宿舍,805,
99,保留原寢,9614083,十三宿舍,805,
99,保留原寢,9614086,十三宿舍,805,
99,保留原寢,9614087,十三宿舍,805,
99,保留原寢,9617069,十三宿舍,808,
99,保留原寢,9617138,十三宿舍,808,
99,未保留原寢,9617153,十三宿舍,808,
99,保留原寢,9617155,十三宿舍,808,
99,保留原寢,9617017,十三宿舍,810,
99,保留原寢,9617072,十三宿舍,810,
99,保留原寢,9617148,十三宿舍,810,
99,保留原寢,9617152,十三宿舍,810,
99,未保留原寢,9714003,十三宿舍,811,
99,保留原寢,9714050,十三宿舍,811,
99,保留原寢,9714090,十三宿舍,811,
99,保留原寢,9714106,十三宿舍,811,
99,保留原寢,9611007,十三宿舍,813,
99,保留原寢,9611011,十三宿舍,813,
99,未保留原寢,9611028,十三宿舍,813,
99,未保留原寢,9611096,十三宿舍,813,
99,未保留原寢,9614031,十三宿舍,816,
99,未保留原寢,9614040,十三宿舍,816,
99,保留原寢,9614100,十三宿舍,816,
99,保留原寢,9614101,十三宿舍,816,
99,未保留原寢,9614073,十三宿舍,819,
99,保留原寢,9614088,十三宿舍,819,
99,保留原寢,9614097,十三宿舍,819,
99,保留原寢,9614103,十三宿舍,819,
99,保留原寢,9612028,十三宿舍,821,
99,保留原寢,9612080,十三宿舍,821,
99,保留原寢,9612093,十三宿舍,821,
99,保留原寢,9617260,十三宿舍,821,
99,未保留原寢,9714006,十三宿舍,822,
99,保留原寢,9714029,十三宿舍,822,
99,保留原寢,9714069,十三宿舍,822,
99,保留原寢,9714097,十三宿舍,822,
99,保留原寢,9610018,十三宿舍,901,
99,保留原寢,9610028,十三宿舍,901,
99,未保留原寢,9610029,十三宿舍,901,
99,未保留原寢,9710012,十三宿舍,901,
99,未保留原寢,9614036,十三宿舍,902,
99,未保留原寢,9614054,十三宿舍,902,
99,保留原寢,9614064,十三宿舍,902,
99,保留原寢,9614091,十三宿舍,902,
99,保留原寢,9714021,十三宿舍,905,
99,保留原寢,9714026,十三宿舍,905,
99,保留原寢,9714071,十三宿舍,905,
99,保留原寢,9714073,十三宿舍,905,
99,保留原寢,9614029,十三宿舍,907,
99,保留原寢,9614044,十三宿舍,907,
99,保留原寢,9614052,十三宿舍,907,
99,未保留原寢,9616070,十三宿舍,907,
99,保留原寢,9616003,十三宿舍,908,
99,保留原寢,9616028,十三宿舍,908,
99,保留原寢,9616068,十三宿舍,908,
99,未保留原寢,9817168,十三宿舍,908,
99,保留原寢,9612018,十三宿舍,909,
99,保留原寢,9612047,十三宿舍,909,
99,保留原寢,9612061,十三宿舍,909,
99,保留原寢,9612074,十三宿舍,909,
99,保留原寢,9612035,十三宿舍,910,
99,保留原寢,9612088,十三宿舍,910,
99,未保留原寢,9612110,十三宿舍,910,
99,未保留原寢,9616046,十三宿舍,910,
99,保留原寢,9712019,十三宿舍,911,
99,保留原寢,9712061,十三宿舍,911,
99,保留原寢,9712077,十三宿舍,911,
99,未保留原寢,9712091,十三宿舍,911,
99,保留原寢,9512822,研一舍,102,
99,保留原寢,9512827,研一舍,102,
99,保留原寢,9627804,研一舍,103,
99,保留原寢,9334802,研一舍,103,
99,保留原寢,9431814,研一舍,104,
99,保留原寢,9619525,研一舍,104,
99,保留原寢,9618828,研一舍,105,
99,保留原寢,9225506,研一舍,106,
99,保留原寢,9855819,研一舍,106,
99,保留原寢,9513814,研一舍,107,
99,保留原寢,9516823,研一舍,108,
99,保留原寢,9514801,研一舍,108,
99,保留原寢,9611833,研一舍,109,
99,保留原寢,9818820,研一舍,109,
99,保留原寢,9455828,研一舍,110,
99,保留原寢,9315506,研一舍,111,
99,保留原寢,9555835,研一舍,111,
99,保留原寢,9713808,研一舍,112,
99,保留原寢,9514504,研一舍,114,
99,保留原寢,9714810,研一舍,114,
99,保留原寢,9413597,研一舍,116,
99,保留原寢,9555822,研一舍,118,
99,保留原寢,9511538,研一舍,120,
99,保留原寢,9322806,研一舍,122,
99,保留原寢,9726801,研一舍,122,
99,保留原寢,9455811,研一舍,124,
99,保留原寢,9852803,研一舍,126,
99,保留原寢,9613810,研一舍,126,
99,保留原寢,9711838,研一舍,201,
99,保留原寢,9513821,研一舍,202,
99,保留原寢,9433815,研一舍,202,
99,保留原寢,9855811,研一舍,203,
99,保留原寢,9655840,研一舍,203,
99,保留原寢,9611825,研一舍,204,
99,保留原寢,9321805,研一舍,204,
99,保留原寢,9411702,研一舍,205,
99,保留原寢,9655860,研一舍,205,
99,保留原寢,9718817,研一舍,206,
99,保留原寢,9818826,研一舍,206,
99,保留原寢,9532801,研一舍,207,
99,保留原寢,9211530,研一舍,207,
99,保留原寢,9118523,研一舍,208,
99,保留原寢,9324510,研一舍,208,
99,保留原寢,9524822,研一舍,209,
99,保留原寢,9455823,研一舍,211,
99,保留原寢,9312801,研一舍,211,
99,保留原寢,9323814,研一舍,212,
99,保留原寢,9555821,研一舍,212,
99,保留原寢,9618557,研一舍,215,
99,保留原寢,9411820,研一舍,215,
99,保留原寢,9652801,研一舍,216,
99,保留原寢,9416579,研一舍,216,
99,保留原寢,9621814,研一舍,218,
99,保留原寢,9311802,研一舍,218,
99,保留原寢,9411832,研一舍,219,
99,保留原寢,9719501,研一舍,219,
99,保留原寢,9455513,研一舍,220,
99,保留原寢,9622806,研一舍,220,
99,保留原寢,9411549,研一舍,221,
99,保留原寢,9311555,研一舍,221,
99,保留原寢,9513817,研一舍,222,
99,保留原寢,9511850,研一舍,222,
99,保留原寢,9655853,研一舍,223,
99,保留原寢,9555839,研一舍,223,
99,保留原寢,9413804,研一舍,224,
99,保留原寢,9518801,研一舍,225,
99,保留原寢,9518818,研一舍,225,
99,保留原寢,9734804,研一舍,226,
99,保留原寢,9714820,研一舍,226,
99,保留原寢,9514824,研一舍,301,
99,保留原寢,9616576,研一舍,301,
99,保留原寢,9525809,研一舍,302,
99,保留原寢,9725808,研一舍,302,
99,保留原寢,9411514,研一舍,303,
99,保留原寢,9639801,研一舍,303,
99,保留原寢,9313512,研一舍,305,
99,保留原寢,9516815,研一舍,305,
99,保留原寢,9222506,研一舍,306,
99,保留原寢,9633813,研一舍,306,
99,保留原寢,9725802,研一舍,307,
99,保留原寢,9833804,研一舍,308,
99,保留原寢,9513804,研一舍,309,
99,保留原寢,9655841,研一舍,309,
99,保留原寢,9414823,研一舍,311,
99,保留原寢,9655810,研一舍,311,
99,保留原寢,9518822,研一舍,312,
99,保留原寢,9518828,研一舍,312,
99,保留原寢,9518833,研一舍,314,
99,保留原寢,9518809,研一舍,314,
99,保留原寢,9416581,研一舍,315,
99,保留原寢,9516814,研一舍,315,
99,保留原寢,9711620,研一舍,316,
99,保留原寢,9714539,研一舍,316,
99,保留原寢,9412808,研一舍,317,
99,保留原寢,9618803,研一舍,317,
99,保留原寢,9515530,研一舍,318,
99,保留原寢,9613570,研一舍,319,
99,保留原寢,9613521,研一舍,319,
99,保留原寢,9611503,研一舍,320,
99,保留原寢,9611845,研一舍,321,
99,保留原寢,9524817,研一舍,321,
99,保留原寢,9322801,研一舍,322,
99,保留原寢,9222802,研一舍,322,
99,保留原寢,9527804,研一舍,323,
99,保留原寢,9824815,研一舍,323,
99,保留原寢,9522808,研一舍,324,
99,保留原寢,9412525,研一舍,324,
99,保留原寢,9455833,研一舍,325,
99,保留原寢,9422804,研一舍,326,
99,保留原寢,9413811,研一舍,326,
99,保留原寢,9424819,研一舍,401,
99,保留原寢,9418827,研一舍,402,
99,保留原寢,9711811,研一舍,403,
